hhid,cellphone,wealth,size,education_years,education_other,bank_acct,mattress,sacco,merry,mean_sent_nm,number_sent_nm,totsent_nm,number_sent_m,totsent_m,sendd,number_sent,totsent,mean_recd_nm,totrecd_nm,number_recd_nm,totrecd_m,number_recd_m,recdd,mean_recd,totrecd,number_recd,netremit,mpesa_user,round,weight,mean_sentdist_nm,mean_sentdist_m,mean_sentdist,mean_recddist_nm,mean_recddist_m,mean_recddist,frac_recd,period,agents1,agents2,agents5,agents10,agents20,agents_d,totexp,ltotexp,totexppc,ltotexppc,wkexppc,lwkexppc,totexppc_nomed,ltotexppc_nomed,lwealth,rural,province,district,location,village,totrecd_c,totsent_c,totrecd2,networksize,mean_recd2,occ_farmer,occ_public,occ_prof,occ_help,occ_ue,occ_bus,occ_sales,occ_ind,occ_other,lagents_d,agents1s,agents2s,agents5s,agents10s,agents20s,neg,sick,ag,pos,user_neg,user_sick,agents1s_neg,agents1s_sick,agents2s_neg,agents2s_sick,agents5s_neg,agents5s_sick,agents10s_neg,agents10s_sick,agents20s_neg,agents20s_sick,lagents_d_neg,lagents_d_sick,distance,panel,mpesa_status,lowattrit,wealthtile,d1,d2,d3,d4,d5,false,lmean_recddist,ldistance,urban,mweight
1261090,1,71000,3,12,0,"yes","no","no","yes",,,,,,0,0,0,,,,,,0,0,0,0,0,"yes",2,1.163551,,,,,,,0,2,36,265,1040,1576,2033,.1352633,517520,13.1568,172506.7,12.05819,62868,11.04879,172506.7,12.05819,11.17043,0,"nairobi",101,223,223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.907223,6,16.27882,32.24903,39.69887,45.0888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"M-PESA",,4,.3333333,0,0,.3333333,.3333333,0,,,1,
1261023,1,16500,3,12,0,"yes","yes","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"yes",2,1.163551,,,,,,,0,2,36,281,1038,1575,2033,.1264011,233360,12.36034,77786.66,11.26173,39104,10.57398,77786.66,11.26173,9.711116,0,"nairobi",101,223,223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.83946,6,16.76305,32.21801,39.68627,45.0888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"M-PESA",,5,0,.3333333,.3333333,.3333333,0,,,,1,
1261079,1,361500,6,0,1,"yes","yes","no","no",1000,1,1000,1,5000,1,2,6000,1000,1000,1,,0,1,1000,1000,1,-5000,"yes",2,1.163551,.35,900,450.175,.35,,.35,.3333333,2,36,281,1038,1575,2033,.1264011,639304,13.36814,106550.7,11.57638,29336.67,10.28659,106550.7,11.57638,12.79802,0,"nairobi",101,223,223,.0015642,.0093852,31.62278,1,31.62278,0,0,1,0,0,0,0,0,0,4.83946,6,16.76305,32.21801,39.68627,45.0888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8398669,1,"Join",,3,.5,.1666667,.1666667,.1666667,0,0,-1.049822,1.043757,1,
1262082,1,99000,6,0,1,"yes","yes","no","yes",,0,,3,9000,1,3,9000,,,0,6000,1,1,6000,6000,1,-3000,"yes",2,1.163551,,600,600,,550,550,.5,2,28,466,1043,1574,2033,.47318,463040,13.04557,77173.34,11.25381,27733.33,10.23039,77173.34,11.25381,11.50288,0,"nairobi",101,223,224,.0129578,.0194368,77.45966,1,77.45966,0,0,1,0,0,0,0,0,0,6.159476,5.291502,21.58703,32.29551,39.67367,45.0888,1,1,0,0,1,1,5.291502,5.291502,21.58703,21.58703,32.29551,32.29551,39.67367,39.67367,45.0888,45.0888,6.159476,6.159476,439.73675,1,"Join",,2,.5,0,.1666667,.3333333,0,,6.309918,6.086176,1,
1262021,1,163000,3,0,1,"yes","yes","yes","yes",,0,,3,7000,1,3,7000,,,0,5000,1,1,5000,5000,1,-2000,"yes",2,1.163551,,56.66667,56.66667,,30,30,.25,2,28,464,1044,1574,2033,.4732805,841060,13.64242,280353.3,12.54381,124886.7,11.73516,278353.3,12.53665,12.00151,0,"nairobi",101,223,224,.0059449,.0083228,70.71068,1,70.71068,0,0,1,0,0,0,0,0,0,6.159688,5.291502,21.54066,32.31099,39.67367,45.0888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6252824,1,"M-PESA",,5,0,.3333333,.3333333,0,0,0,3.401197,.9651884,1,
1262031,1,45000,3,0,1,"yes","yes","yes","no",,0,,2,4000,1,2,4000,,,,,,0,0,0,0,-4000,"yes",2,1.163551,,1000,1000,,,,0,2,46,553,1048,1569,2030,.331055,457476,13.03348,152492,11.93487,62088,11.03631,152492,11.93487,10.71442,0,"nairobi",101,223,224,0,.0087436,0,0,0,0,0,0,0,0,0,1,0,0,5.802285,6.78233,23.51595,32.37283,39.6106,45.05552,1,0,0,0,1,0,6.78233,0,23.51595,0,32.37283,0,39.6106,0,45.05552,0,5.802285,0,,1,"M-PESA",,5,0,0,.6666667,.3333333,0,0,,,1,
1262050,1,608000,4,0,1,"yes","yes","no","no",,0,,3,4500,1,3,4500,,,0,9980,6,1,1663.333333,9980,6,5480,"yes",2,1.163551,,288.3333,288.3333,,13.83333,13.83333,.5714286,2,36,281,1038,1575,2033,.1264011,1012480,13.82791,253120,12.44162,40950,10.62011,253120,12.44162,13.31793,0,"nairobi",101,223,224,.009857,.0044445,99.89995,4,40.78399,0,0,0,0,0,0,0,0,1,4.83946,6,16.76305,32.21801,39.68627,45.0888,1,1,0,0,1,1,6,6,16.76305,16.76305,32.21801,32.21801,39.68627,39.68627,45.0888,45.0888,4.83946,4.83946,2.8398669,1,"M-PESA",,5,0,0,.25,0,.25,0,2.627081,1.043757,1,
1262047,1,50800,7,8,0,"yes","yes","no","yes",2800,1,2800,2,3000,1,3,5800,,,0,2000,1,1,2000,2000,1,-3800,"yes",2,1.163551,150,150,150,,500,500,.3333333,2,36,281,1038,1575,2033,.1264011,416280,12.93911,59468.57,10.9932,38220,10.55111,57754.29,10.96395,10.83565,0,"nairobi",101,223,224,.0048045,.0139329,44.72136,1,44.72136,0,0,0,1,0,0,0,0,0,4.83946,6,16.76305,32.21801,39.68627,45.0888,1,1,1,0,1,1,6,6,16.76305,16.76305,32.21801,32.21801,39.68627,39.68627,45.0888,45.0888,4.83946,4.83946,439.96422,1,"M-PESA",,5,.1428571,0,.2857143,.2857143,.1428571,,6.214608,6.086693,1,
1262077,1,113000,1,0,1,"yes","no","no","no",,0,,1,3000,1,1,3000,,,0,2000,2,1,1000,2000,2,-1000,"yes",3,1.163551,,,,,,,.3333333,2,32,518,1140,1734,2283,.3729436,538880,13.19725,538880,13.19725,129480,11.77128,514880,13.15169,11.63514,0,"nairobi",101,223,224,.0037114,.0055671,44.72136,2,31.62278,0,0,1,0,0,0,0,0,0,5.921427,5.656854,22.75961,33.76389,41.64133,47.78075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.17216,1,"M-PESA",,4,0,0,1,0,0,0,,5.398942,1,
1262085,1,89000,2,0,1,"yes","yes","yes","no",,0,,3,6000,1,3,6000,,,,,,0,0,0,0,-6000,"yes",2,1.163551,,180,180,,,,0,2,28,466,1043,1574,2033,.47318,811344,13.60645,405672,12.9133,191152,12.16082,403272,12.90737,11.39639,0,"nairobi",101,223,224,0,.0073951,0,0,0,0,0,0,0,0,0,0,0,1,6.159476,5.291502,21.58703,32.29551,39.67367,45.0888,1,0,1,1,1,0,5.291502,0,21.58703,0,32.29551,0,39.67367,0,45.0888,0,6.159476,0,,1,"M-PESA",,4,0,0,.5,0,0,0,,,1,
1262009,1,61000,7,0,1,"yes","yes","no","no",,0,,5,90000,1,5,90000,50000,100000,2,20000,1,1,40000,120000,3,30000,"yes",2,1.163551,,700,700,600,600,600,.25,2,28,468,1043,1574,2033,.4762503,611340,13.32341,87334.29,11.3775,30271.43,10.31796,87334.29,11.3775,11.01863,0,"nairobi",101,223,224,.1962901,.1472176,346.4102,1,200,0,0,0,0,0,1,0,0,0,6.165944,5.291502,21.63331,32.29551,39.67367,45.0888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585.76531,1,"M-PESA",,5,.2857143,.1428571,0,.2857143,.1428571,,6.39693,6.372919,1,
1289024,1,37500,3,11,0,"no","yes","no","yes",,,,,,0,0,0,,,,,,0,0,0,0,0,"yes",2,.8144859,,,,,,,0,2,21,26,205,634,1853,.0399833,113320,11.63797,37773.33,10.53936,11145.33,9.318776,37773.33,10.53936,10.5321,0,"nairobi",101,225,225,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.688461,4.582576,5.09902,14.31782,25.17936,43.04649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Join",,5,.6666667,0,0,.3333333,0,,,,1,
1289032,1,9800,3,8,0,"no","yes","no","yes",,,,,,0,0,0,,,0,1000,1,1,1000,1000,1,1000,"yes",2,.8144859,,,,,40,40,1,2,21,26,205,634,1853,.0399833,189060,12.14982,63020,11.05121,27646.67,10.22726,63020,11.05121,9.190138,0,"nairobi",101,225,225,.0052893,0,31.62278,1,31.62278,0,0,0,0,0,1,0,0,0,3.688461,4.582576,5.09902,14.31782,25.17936,43.04649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.13357,1,"Join",,1,.3333333,0,.3333333,0,0,,3.688879,5.606293,1,
1289064,1,45400,4,10,0,"yes","yes","no","no",,0,,6,11200,1,6,11200,,,,,,0,0,0,0,-11200,"yes",2,.8144859,,633.3333,633.3333,,,,0,2,21,30,186,622,1849,.0351124,265520,12.48945,66380,11.10315,28860,10.27021,66380,11.10315,10.72327,0,"nairobi",101,225,225,0,.0421814,0,0,0,0,0,0,0,0,0,1,0,0,3.558554,4.582576,5.477226,13.63818,24.93993,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"M-PESA",,4,.25,0,.25,.25,.25,,,,1,
1289056,1,32400,2,12,0,"no","yes","no","yes",,0,,1,1000,1,1,1000,200,200,1,,0,1,200,200,1,-800,"yes",2,.8144859,,450,450,13,,13,.5,2,21,30,190,628,1849,.0239412,129650,11.77259,64825,11.07945,38610,10.56127,64825,11.07945,10.38591,0,"nairobi",101,225,225,.0015426,.0077131,14.14214,1,14.14214,0,0,1,0,0,0,0,0,0,3.175601,4.582576,5.477226,13.78405,25.05993,43,1,0,1,0,1,0,4.582576,0,5.477226,0,13.78405,0,25.05993,0,43,0,3.175601,0,13.873302,1,"M-PESA",,2,0,0,.5,.5,0,,2.564949,2.629966,1,
1289008,1,20700,1,10,0,"no","yes","no","no",,,,,,0,0,0,,,0,2000,2,1,1000,2000,2,2000,"yes",2,.8144859,,,,,10,10,1,2,0,0,0,14,260,6.443829,98700,11.49984,98700,11.49984,60060,11.0031,98700,11.49984,9.937889,0,"nairobi",101,225,225,.0202634,0,44.72136,1,31.62278,0,0,0,1,0,0,0,0,0,8.770878,0,0,0,3.741657,16.12452,1,1,0,0,1,1,0,0,0,0,0,0,3.741657,3.741657,16.12452,16.12452,8.770878,8.770878,33.978913,1,"Join",,1,0,0,0,1,0,,2.302585,3.52574,1,
1290019,1,1052600,3,18,0,"yes","no","yes","no",,0,,6,30000,1,6,30000,,,0,8000,3,1,2666.666667,8000,3,-22000,"yes",2,.8144859,,50,50,,10,10,.5,2,22,40,373,972,1989,.3102627,734340,13.50673,244780,12.40812,49833.33,10.81644,232780,12.35785,13.86677,0,"nairobi",101,225,226,.0108941,.040853,89.44272,1,51.63978,0,1,0,0,0,0,0,0,0,5.737419,4.690416,6.324555,19.31321,31.17691,44.59821,1,1,1,1,1,1,4.690416,4.690416,6.324555,6.324555,19.31321,19.31321,31.17691,31.17691,44.59821,44.59821,5.737419,5.737419,10.829201,1,"M-PESA",,5,.3333333,0,.3333333,.3333333,0,0,2.302585,2.382246,1,
1290046,1,95300,5,0,1,"yes","yes","yes","yes",500,3,1500,0,,1,3,1500,,,,,,0,0,0,0,-1500,"yes",2,.8144859,25,,25,,,,0,2,22,39,372,944,1989,.2880769,769784,13.55387,153956.8,11.94443,55816.8,10.92983,141956.8,11.86328,11.46478,0,"nairobi",101,225,226,0,.0019486,0,0,0,0,1,0,0,0,0,0,0,0,5.663228,4.690416,6.244998,19.2873,30.72458,44.59821,1,1,0,0,1,1,4.690416,4.690416,6.244998,6.244998,19.2873,19.2873,30.72458,30.72458,44.59821,44.59821,5.663228,5.663228,,1,"M-PESA",,5,.4,0,.2,.4,0,0,,,1,
1290014,1,65700,4,0,1,"yes","yes","no","no",,0,,6,6000,1,6,6000,,,0,5500,3,1,1833.333333,5500,3,-500,"yes",2,.8144859,,600,600,,180,180,.5,2,22,40,376,976,1989,.3303055,672756,13.41914,168189,12.03284,69589,11.15036,168189,12.03284,11.09285,0,"nairobi",101,225,226,.0081753,.0089185,74.16199,1,42.81744,0,0,1,0,0,0,0,0,0,5.800018,4.690416,6.324555,19.39072,31.241,44.59821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.17187,1,"Join",,5,0,0,.5,0,.25,0,5.192957,4.928498,1,
1290009,1,424500,5,0,1,"yes","no","no","yes",,0,,2,10000,1,2,10000,,,,,,0,0,0,0,-10000,"yes",3,.8144859,,,,,,,0,2,26,51,436,1101,2229,.3219751,950032,13.76425,190006.4,12.15481,47476,10.76798,189766.4,12.15355,12.95867,0,"nairobi",101,225,226,0,.010526,0,0,0,0,0,0,0,0,1,0,0,0,5.774474,5.09902,7.141428,20.88061,33.18132,47.21229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"M-PESA",,5,.4,.2,.2,.2,0,0,,,1,
1290030,1,22400,1,12,0,"yes","yes","yes","no",2000,6,12000,0,,1,6,12000,,,,,,0,0,0,0,-12000,"yes",2,.8144859,150,,150,,,,0,2,21,39,371,936,1989,.2864635,208940,12.2498,208940,12.2498,114140,11.64518,184940,12.12779,10.01682,0,"nairobi",101,225,226,0,.0574328,0,0,0,0,0,0,0,0,0,0,1,0,5.657611,4.582576,6.244998,19.26136,30.59412,44.59821,1,1,0,0,1,1,4.582576,4.582576,6.244998,6.244998,19.26136,19.26136,30.59412,30.59412,44.59821,44.59821,5.657611,5.657611,,1,"Join",,5,0,0,0,0,1,0,,,1,
1290003,1,1049900,5,16,0,"yes","no","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"yes",2,.8144859,,,,,,,0,2,22,40,373,970,1988,.3043691,708476,13.47087,141695.2,11.86143,75535.2,11.23235,141695.2,11.86143,13.86421,0,"nairobi",101,225,226,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.718241,4.690416,6.324555,19.31321,31.14482,44.58699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"M-PESA",,5,0,0,.2,.4,.2,0,,,1,
1290025,1,184200,2,19,0,"yes","yes","no","no",,,,,,0,0,0,,,0,6000,2,1,3000,6000,2,6000,"yes",2,.8144859,,,,,10,10,1,2,22,40,372,972,1988,.2940162,559500,13.2348,279750,12.54165,70590,11.16464,279750,12.54165,12.12378,0,"nairobi",101,225,226,.0107239,0,77.45966,1,54.77225,0,1,0,0,0,0,0,0,0,5.683635,4.690416,6.324555,19.2873,31.17691,44.58699,1,0,1,0,1,0,4.690416,0,6.324555,0,19.2873,0,31.17691,0,44.58699,0,5.683635,0,10.828591,1,"Join",,5,0,0,0,1,0,0,2.302585,2.38219,1,
944018,1,1000,5,4,0,"no","no","no","no",,,,,,0,0,0,3000,3000,1,,0,1,3000,3000,1,3000,"yes",2,2.036215,,,,210,,210,1,2,0,0,0,0,11,10.87267,55792,10.92939,11158.4,9.319948,8195.2,9.011304,11038.4,9.309135,6.907755,1,"rift valley",709,227,227,.0537711,0,54.77225,1,54.77225,0,0,1,0,0,0,0,0,0,9.294007,0,0,0,0,3.316625,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3.316625,3.316625,9.294007,9.294007,151.72322,1,"M-PESA",1,1,.2,.2,0,.2,.2,1,5.347107,5.022058,0,2.00449
944006,0,2000,1,12,0,"no","yes","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"no",2,2.036215,,,,,,,,2,0,0,0,0,11,10.89527,112372,11.62957,112372,11.62957,87412,11.37839,112372,11.62957,7.600903,1,"rift valley",709,227,227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.296084,0,0,0,0,3.316625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Non M-PESA",1,3,0,0,1,0,0,0,,,0,2.156048
944062,1,166200,7,14,0,"yes","no","no","yes",,,,,,0,0,0,1000,1000,1,,0,1,1000,1000,1,1000,"yes",2,2.036215,,,,250,,250,.5,2,0,0,0,0,11,10.57688,203852,12.22515,29121.71,10.27924,16238.86,9.695162,28778.86,10.2674,12.02095,1,"rift valley",709,227,227,.0049055,0,31.62278,1,31.62278,0,0,0,0,1,0,0,0,0,9.266426,0,0,0,0,3.316625,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3.316625,3.316625,9.266426,9.266426,151.91348,1,"M-PESA",1,5,.1428571,.2857143,0,.2857143,.1428571,1,5.521461,5.023311,0,1.973103
944060,0,6900,2,8,0,"no","yes","no","yes",,,,,,0,0,0,,,,,,0,0,0,0,0,"no",2,2.036215,,,,,,,,2,0,0,0,0,11,10.70831,103612,11.54841,51806,10.85526,43446,10.67927,51806,10.85526,8.839276,1,"rift valley",709,227,227,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.278775,0,0,0,0,3.316625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Non M-PESA",1,1,0,0,1,0,0,1,,,0,2.013037
944025,1,21500,3,11,0,"no","no","no","yes",1200,1,1200,0,,1,1,1200,1000,1000,1,,0,1,1000,1000,1,-200,"no",2,2.036215,240,,240,600,,600,.25,2,0,0,0,0,11,10.62181,100504,11.51795,33501.33,10.41934,25428,10.14361,30901.33,10.33855,9.975808,1,"rift valley",709,227,227,.0099499,.0119398,31.62278,1,31.62278,1,0,0,0,0,0,0,0,0,9.270664,0,0,0,0,3.316625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.316625,0,9.270664,0,586.9947,1,"Non M-PESA",1,1,.3333333,0,0,.3333333,.3333333,1,6.39693,6.375016,0,2.053217
944007,1,727000,6,12,0,"yes","yes","no","no",,0,,2,5000,1,2,5000,,,,,,0,0,0,0,-5000,"yes",2,2.036215,,1,1,,,,0,2,0,0,0,0,11,10.80557,188928,12.14912,31488,10.35736,20488,9.927594,31088,10.34458,13.49668,1,"rift valley",709,227,227,0,.0264651,0,0,0,0,0,0,0,0,1,0,0,0,9.287817,0,0,0,0,3.316625,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3.316625,3.316625,9.287817,9.287817,,1,"M-PESA",1,2,.1666667,.5,0,.1666667,.1666667,1,,,0,1.993332
944043,1,173400,8,12,0,"yes","no","no","yes",,0,,1,3000,1,1,3000,,,,,,0,0,0,0,-3000,"yes",3,2.036215,,,,,,,0,2,0,0,0,0,13,10.5276,244108,12.40537,30513.5,10.32592,11401,9.341456,30363.5,10.321,12.06336,1,"rift valley",709,227,227,0,.0122896,0,0,0,0,0,0,1,0,0,0,0,0,9.261756,0,0,0,0,3.605551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"M-PESA",1,5,.25,.25,.125,.375,0,1,,,0,2.040699
944037,0,10000,5,7,0,"no","no","no","yes",,,,,,0,0,0,,,,,,0,0,0,0,0,"no",2,2.036215,,,,,,,0,2,0,0,0,0,11,10.70872,189532,12.15231,37906.4,10.54288,31106.4,10.34517,37906.4,10.54288,9.21034,1,"rift valley",709,227,227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.278813,0,0,0,0,3.316625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Non M-PESA",1,2,0,.6,.2,.2,0,1,,,0,2.013417
944063,1,4500,6,12,0,"yes","no","no","yes",,,,,,0,0,0,3340,16700,5,,0,1,3340,16700,5,16700,"yes",2,2.036215,,,,35,,35,.3333333,2,0,0,0,0,11,10.74385,227472,12.33478,37912,10.54302,17333.33,9.760386,36800,10.51325,8.411833,1,"rift valley",709,227,227,.0734156,0,129.2285,1,57.79273,1,0,0,0,0,0,0,0,0,9.282088,0,0,0,0,3.316625,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3.316625,3.316625,9.282088,9.282088,75.9111,1,"M-PESA",1,5,.1666667,.1666667,.1666667,.1666667,.1666667,1,3.555348,4.329563,0,2.019485
945111,1,57000,4,7,0,"no","yes","yes","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"yes",2,.7404418,,,,,,,,2,2,15,31,31,253,.4597098,242572,12.39905,60643,11.01276,23413,10.06105,60643,11.01276,10.95081,1,"rift valley",709,228,228,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.130595,1.414214,3.872983,5.567764,5.567764,15.90597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Join",1,5,.5,0,.25,.25,0,1,,,0,.7606499
945043,1,214400,12,12,0,"yes","no","no","yes",,,,,,0,0,0,,,0,600,2,1,300,600,2,600,"yes",2,.7404418,,,,,180,180,.5,2,3,16,31,31,249,.4553088,487976,13.09802,40664.67,10.61312,20366.67,9.921655,37864.67,10.54177,12.2756,1,"rift valley",709,228,228,.0012296,0,24.4949,1,17.32051,0,0,1,0,0,0,0,0,0,6.120976,1.732051,4,5.567764,5.567764,15.77973,1,1,0,0,1,1,1.732051,1.732051,4,4,5.567764,5.567764,5.567764,5.567764,15.77973,15.77973,6.120976,6.120976,73.817179,1,"Join",1,2,.1666667,.3333333,.1666667,.1666667,.0833333,1,5.192957,4.301591,0,.7229536
945032,1,110000,3,18,0,"yes","no","yes","yes",,0,,1,600,1,1,600,15000,15000,1,,0,1,15000,15000,1,14400,"yes",2,.7404418,,50,50,200,,200,.2,2,3,16,31,31,245,.574428,464500,13.04872,154833.3,11.9501,90826.66,11.41671,154833.3,11.9501,11.60824,1,"rift valley",709,228,228,.0322928,.0012917,122.4745,1,122.4745,0,1,0,0,0,0,0,0,0,6.353375,1.732051,4,5.567764,5.567764,15.65248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.7849,1,"M-PESA",1,5,0,0,.6666667,.3333333,0,0,5.298317,4.961339,0,.7237094
945054,1,276300,3,12,0,"yes","no","no","no",,0,,1,800,1,1,800,1500,7500,5,,0,1,1500,7500,5,6700,"yes",2,.7404418,,46,46,170,,170,.25,2,3,16,31,31,249,.4487895,437924,12.9898,145974.7,11.89119,32586.67,10.39166,145974.7,11.89119,12.52924,1,"rift valley",709,228,228,.0171263,.0018268,86.60254,1,38.72983,0,0,0,1,0,0,0,0,0,6.106554,1.732051,4,5.567764,5.567764,15.77973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.70669,1,"Join",1,5,0,0,.3333333,0,0,0,5.135798,4.960792,0,.8382213
945020,1,37675,3,12,0,"yes","no","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"no",2,.7404418,,,,,,,0,2,3,16,31,31,249,.4624858,110680,11.6144,36893.33,10.51579,22186.67,10.00725,36333.33,10.50049,10.53675,1,"rift valley",709,228,228,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.136616,1.732051,4,5.567764,5.567764,15.77973,1,1,0,0,0,0,1.732051,1.732051,4,4,5.567764,5.567764,5.567764,5.567764,15.77973,15.77973,6.136616,6.136616,,1,"Non M-PESA",1,2,.3333333,0,.3333333,.3333333,0,1,,,0,.8185773
945077,1,75000,3,18,0,"yes","no","no","no",,,,,,0,0,0,1600,3200,2,,0,1,1600,3200,2,3200,"yes",2,.7404418,,,,275,,275,.5,2,2,14,31,31,253,.5084357,237520,12.37801,79173.34,11.2794,60146.67,11.00454,79173.34,11.2794,11.22524,1,"rift valley",709,228,228,.0134725,0,56.56854,1,40,1,0,0,0,0,0,0,0,0,6.231339,1.414214,3.741657,5.567764,5.567764,15.90597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.68851,1,"Join",1,5,0,0,.3333333,0,.3333333,1,5.616771,4.953631,0,.7252344
945110,1,53000,3,12,0,"yes","yes","yes","yes",,0,,2,2000,1,2,2000,2000,2000,1,,0,1,2000,2000,1,0,"yes",2,.7404418,,260,260,220,,220,.3333333,2,2,16,31,31,253,.4150608,103280,11.5452,34426.67,10.44659,22360,10.01503,34426.67,10.44659,10.87805,1,"rift valley",709,228,228,.0193648,.0193648,44.72136,1,44.72136,0,0,0,0,0,0,0,1,0,6.028425,1.414214,4,5.567764,5.567764,15.90597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.38918,1,"M-PESA",1,4,.3333333,0,.3333333,.3333333,0,1,5.393628,4.958564,0,.7524891
945088,1,83600,6,0,0,"no","yes","no","yes",,,,,,0,0,0,,,,,,0,0,0,0,0,"no",2,.7404418,,,,,,,,2,2,11,31,31,253,.6770695,165004,12.01373,27500.67,10.22197,10547.33,9.263628,26800.67,10.19618,11.3338,1,"rift valley",709,228,228,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.517774,1.414214,3.316625,5.567764,5.567764,15.90597,1,1,0,0,0,0,1.414214,1.414214,3.316625,3.316625,5.567764,5.567764,5.567764,5.567764,15.90597,15.90597,6.517774,6.517774,,1,"Non M-PESA",1,5,.3333333,0,.1666667,.1666667,.1666667,1,,,0,.7255152
945099,1,32600,1,0,1,"yes","no","no","no",,,,,,0,0,0,,,,,,0,0,0,0,0,"yes",3,.7404418,,,,,,,,2,2,5,29,35,280,.9520281,111212,11.61919,111212,11.61919,85436,11.35552,111212,11.61919,10.39207,1,"rift valley",709,228,228,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.858594,1.414214,2.236068,5.385165,5.91608,16.7332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Join",1,4,0,0,1,0,0,0,,,0,.7291847
945009,1,29350,7,8,0,"yes","no","yes","yes",,0,,1,1000,1,1,1000,1175,4700,4,,0,1,1175,4700,4,3700,"yes",2,.7404418,,600,600,600,,600,.5,2,3,16,31,31,249,.4978226,382972,12.85572,54710.29,10.90981,39393.71,10.58136,54710.29,10.90981,10.28705,1,"rift valley",709,228,228,.0122724,.0026112,68.55655,2,34.27827,0,0,0,1,0,0,0,0,0,6.210244,1.732051,4,5.567764,5.567764,15.77973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,"Join",1,2,.2857143,.2857143,.1428571,.2857143,0,1,6.39693,,0,.7548491
1687049,1,35050,6,8,0,"yes","no","no","yes",2000,5,10000,0,,1,5,10000,,,,,,0,0,0,0,-10000,"yes",2,1.163551,150,,150,,,,0,2,5,28,29,35,59,.4465118,181208,12.1074,30201.33,10.31564,21476,9.974691,29401.33,10.2888,10.46453,0,"rift valley",709,229,229,0,.0551852,0,0,0,0,0,1,0,0,0,0,0,0,6.101466,2.236068,5.291502,5.385165,5.91608,7.681146,1,1,0,0,1,1,2.236068,2.236068,5.291502,5.291502,5.385165,5.385165,5.91608,5.91608,7.681146,7.681146,6.101466,6.101466,,1,"Join",1,4,.5,.1666667,.1666667,.1666667,0,,,,1,1.167648
